Quantity,InvoiceDate,UnitPrice
10,1/6/2011 15:29,0.85
1,11/7/2011 12:06,16.63
6,5/31/2011 14:37,4.95
24,10/4/2011 15:41,0.42
1,11/25/2011 11:25,1.65
12,9/29/2011 13:11,0.55
1,12/10/2010 14:59,8.47
6,2/15/2011 14:30,3.75
1,12/1/2010 14:32,4.21
24,6/16/2011 11:38,0.19
1,12/1/2010 14:32,5.09
12,9/15/2011 19:36,1.25
6,1/31/2011 15:36,2.55
3,10/25/2011 12:54,1.65
6,8/9/2011 14:48,2.95
2,11/13/2011 16:18,0.95
6,4/13/2011 11:46,2.95
1,12/8/2011 13:50,0.39
12,1/10/2011 10:32,1.25
12,7/19/2011 11:47,1.65
3,11/25/2011 16:14,5.79
2,11/17/2011 15:17,1.63
24,10/25/2011 10:27,0.39
8,5/5/2011 17:34,1.95
6,8/25/2011 17:22,3.25
12,3/18/2011 10:16,1.95
2,10/20/2011 12:21,4.15
3,10/17/2011 13:31,5.79
12,9/28/2011 13:30,1.45
24,1/23/2011 15:34,0.42
1,10/17/2011 15:27,4.13
12,7/15/2011 11:49,0.85
1,1/20/2011 18:01,4.13
10,6/27/2011 15:04,1.25
4,10/19/2011 15:29,3.75
2,3/29/2011 15:12,2.1
1,11/7/2011 15:44,0.95
2,11/2/2011 15:33,4.13
1,4/28/2011 14:31,5.95
1,11/24/2011 9:21,1.63
1,2/14/2011 12:32,1.63
2,11/15/2011 16:57,2.92
6,12/5/2010 13:17,4.95
12,12/10/2010 15:45,2.95
-5,5/17/2011 13:03,3.75
-1,2/1/2011 11:12,2.95
1,4/18/2011 13:58,3.29
4,9/25/2011 10:48,6.25
2,11/22/2011 10:21,7.5
1,1/14/2011 13:52,1.45
2,11/23/2011 16:43,8.15
8,4/21/2011 12:07,1.69
2,5/23/2011 13:25,2.95
2,8/24/2011 12:23,10.95
12,1/9/2011 14:42,2.95
1,5/10/2011 15:03,15.79
6,8/4/2011 17:58,4.25
12,3/10/2011 12:48,1.25
2,5/12/2011 18:49,1.95
3,10/20/2011 13:06,0.38
12,5/6/2011 14:01,1.95
4,2/7/2011 16:21,1.25
15,11/30/2011 11:31,0.85
3,3/6/2011 12:42,4.95
8,8/19/2011 9:35,1.25
1,1/20/2011 12:04,24.95
1,7/8/2011 15:57,4.13
1,11/25/2011 11:25,1.65
2,2/15/2011 9:44,0.42
6,9/28/2011 13:13,2.08
3,9/5/2011 10:15,2.95
3,11/30/2011 15:13,4.13
4,11/24/2011 9:26,7.46
1,7/18/2011 10:26,8.29
3,11/1/2011 11:29,1.25
20,11/10/2011 10:45,0.83
6,11/17/2011 10:21,1.25
12,5/18/2011 12:46,1.25
12,5/12/2011 10:49,0.42
4,11/18/2011 13:23,3.75
1,12/8/2011 16:30,0.83
10,12/14/2010 15:54,5.91
3,8/24/2011 12:32,4.15
4,11/30/2011 14:11,4.96
2,5/8/2011 13:32,1.65
4,8/21/2011 13:46,6.95
2,11/8/2011 10:51,12.21
5,11/29/2011 18:14,2.95
6,10/16/2011 14:35,1.25
1,5/10/2011 14:09,2.08
12,5/12/2011 9:55,0.42
1,8/14/2011 10:49,3.75
6,12/1/2010 13:51,6.75
4,3/1/2011 9:33,6.75
12,10/26/2011 12:14,2.08
12,2/28/2011 12:27,1.65
1,3/17/2011 18:08,4.96
6,12/20/2010 17:05,0.42
6,6/9/2011 17:37,2.08
20,9/15/2011 11:33,2.08
8,5/10/2011 10:00,2.1
1,9/2/2011 17:38,4.95
1,11/3/2011 19:28,3.75
4,10/3/2011 10:15,4.25
3,3/28/2011 9:59,5.95
24,11/4/2011 12:39,0.85
8,7/6/2011 15:53,0.85
10,5/17/2011 16:09,5.79
12,8/9/2011 14:18,1.25
5,11/18/2011 15:59,3.29
12,4/20/2011 12:32,1.25
4,12/21/2010 13:45,7.95
4,3/17/2011 17:26,3.75
1,8/15/2011 12:44,1.65
4,8/5/2011 16:43,1.65
36,5/10/2011 9:35,0.39
12,11/4/2011 14:07,0.29
24,11/14/2011 8:16,0.39
2,4/5/2011 14:12,4.95
6,6/30/2011 12:15,4.95
8,6/14/2011 12:31,2.95
2,8/31/2011 14:35,0.79
12,4/11/2011 8:49,1.25
2,7/27/2011 10:10,4.95
2,10/20/2011 10:41,2.55
4,10/17/2011 14:51,0.55
1,4/8/2011 15:49,1.25
6,10/14/2011 17:17,1.63
6,1/23/2011 10:32,2.95
36,11/2/2011 14:30,1.25
2,11/18/2011 13:43,1.65
1,4/26/2011 9:48,9.96
12,5/19/2011 10:16,1.25
1,6/27/2011 9:11,13.29
24,6/3/2011 10:29,0.85
2,4/18/2011 13:58,1.63
6,12/10/2010 11:01,1.65
14,4/26/2011 14:47,0.29
1,9/28/2011 13:00,3.75
2,11/21/2011 15:18,4.96
24,9/4/2011 16:05,1.25
144,3/3/2011 10:59,1.45
4,3/9/2011 8:33,4.25
1,9/8/2011 15:27,1.46
1,12/20/2010 14:33,2.95
1,10/3/2011 15:28,2.95
25,8/12/2011 11:09,0.42
6,11/14/2011 17:40,0.85
4,9/15/2011 16:32,1.66
1,11/15/2011 16:38,1.25
72,1/31/2011 12:34,1.06
24,9/20/2011 12:53,1.25
4,12/4/2011 13:32,1.45
2,12/1/2010 14:32,1.28
144,2/3/2011 12:00,1.69
4,2/4/2011 13:19,6.35
2,6/12/2011 13:17,2.95
1,6/6/2011 14:02,4.25
1,4/26/2011 16:54,2.46
72,9/16/2011 15:23,0.55
1,7/1/2011 12:52,1.65
16,12/7/2011 15:16,7.5
4,6/12/2011 12:55,2.95
1,9/11/2011 14:15,6.95
2,12/13/2010 13:50,7.95
6,8/10/2011 15:29,0.42
1,7/18/2011 10:20,4.13
12,3/29/2011 15:44,1.25
2,5/11/2011 13:20,12.5
12,11/2/2011 10:51,0.83
12,11/14/2011 14:23,1.45
10,8/18/2011 11:23,1.65
20,2/16/2011 11:18,4.95
6,10/27/2011 13:26,2.55
3,10/18/2011 13:41,2.08
1,10/4/2011 16:37,8.29
1,1/28/2011 14:25,2.46
12,3/15/2011 8:18,1.25
1,3/28/2011 15:45,0.83
12,8/22/2011 11:57,1.45
1,5/24/2011 13:27,7.95
1,10/11/2011 15:10,0.85
6,12/9/2010 14:08,0.42
12,9/29/2011 17:36,1.65
2,8/3/2011 12:54,0.85
1,12/9/2010 10:42,0.55
2,12/16/2010 19:04,0.65
2,10/5/2011 13:47,2.1
3,3/28/2011 12:52,1.25
2,4/18/2011 15:26,2.46
2,10/11/2011 16:25,1.25
12,9/25/2011 13:42,0.42
2,10/21/2011 10:51,4.95
12,12/8/2010 13:03,1.25
1,12/1/2010 17:06,4.21
432,6/22/2011 10:11,0.36
1,12/2/2011 16:39,7.46
1,1/11/2011 13:16,2.51
100,5/26/2011 15:19,0.72
6,9/27/2011 14:00,2.95
12,12/12/2010 14:27,0.85
2,1/7/2011 13:55,2.98
2,8/21/2011 14:10,2.55
1,7/3/2011 11:40,3.29
1,10/24/2011 17:07,5.79
12,5/24/2011 12:10,2.95
2,4/15/2011 10:40,2.46
1,11/16/2011 15:16,0.83
12,10/27/2011 11:24,0.55
6,8/12/2011 11:08,2.95
10,10/20/2011 10:47,0.82
3,8/31/2011 16:09,1.25
10,7/10/2011 13:32,0.12
3,11/6/2011 14:43,1.65
2,5/26/2011 14:53,6.35
12,2/25/2011 8:44,1.65
1,5/11/2011 12:32,9.95
12,4/1/2011 11:50,0.85
1,12/2/2011 16:39,2.46
1,5/15/2011 13:14,2.1
4,12/1/2010 12:08,3.75
2,8/28/2011 12:31,9.95
1,1/13/2011 9:30,5.79
2,7/12/2011 16:11,2.46
6,3/1/2011 12:07,2.55
1,8/2/2011 16:11,4.13
100,10/20/2011 12:03,1.79
4,3/20/2011 11:00,4.13
1,6/23/2011 15:30,5.79
1,4/27/2011 17:18,0.83
1,6/5/2011 15:46,1.65
2,9/8/2011 13:53,1.95
1,3/20/2011 13:33,0.85
24,9/28/2011 16:42,1.25
6,1/4/2011 15:40,1.25
2,12/9/2010 14:09,8.47
13,1/20/2011 18:01,0.83
10,9/27/2011 11:50,2.1
12,4/19/2011 14:49,3.95
1,3/17/2011 18:24,1.63
1,7/5/2011 16:53,4.98
3,11/3/2011 11:27,0.85
24,2/25/2011 13:15,1.45
2,6/3/2011 13:43,3.29
12,8/12/2011 14:47,1.25
2,12/8/2011 13:50,2.55
16,7/21/2011 15:14,8.5
1,6/30/2011 15:56,2.46
1,6/6/2011 16:06,1.63
1,1/27/2011 17:41,3.45
12,11/13/2011 12:32,0.42
1,4/8/2011 11:54,2.95
10,11/9/2011 14:44,2.08
1,9/2/2011 9:30,5.79
24,12/2/2010 11:20,0.85
2,11/14/2011 15:22,0.83
4,7/13/2011 13:20,3.75
12,2/15/2011 13:52,1.25
2,6/21/2011 16:13,2.95
6,9/26/2011 15:51,2.95
10,4/4/2011 10:16,1.65
10,11/21/2011 15:27,1.65
3,12/19/2010 10:21,0.95
1,9/14/2011 15:54,4.13
504,6/13/2011 9:43,0.29
1,5/5/2011 15:47,0.85
1,3/29/2011 15:30,3.73
25,7/7/2011 17:33,0.42
1,7/12/2011 14:48,1.25
4,8/21/2011 16:24,2.1
6,10/13/2011 17:51,1.95
2,10/19/2011 12:11,1.45
10,9/7/2011 9:15,1.65
1,12/21/2010 15:40,0.0
2,4/11/2011 14:11,2.08
18,10/6/2011 9:01,1.25
6,12/2/2010 16:12,2.95
1,7/18/2011 9:49,3.75
1,2/16/2011 10:32,9.95
48,11/24/2011 12:24,1.45
1,5/3/2011 16:06,16.63
1,12/7/2011 15:07,1.45
25,6/10/2011 9:23,0.42
1,4/17/2011 11:30,8.95
3,4/10/2011 15:15,1.25
18,6/29/2011 15:58,1.63
36,4/13/2011 8:26,0.42
1,12/9/2010 14:09,3.36
24,8/15/2011 8:26,0.42
1,8/3/2011 16:14,1.63
1,9/23/2011 13:11,4.25
75,10/25/2011 11:46,0.42
1,12/20/2010 16:08,1.65
3,3/6/2011 11:55,0.85
2,8/22/2011 10:15,11.95
3,12/8/2011 9:28,1.63
12,4/18/2011 14:01,0.85
2,6/30/2011 12:15,14.95
1,11/25/2011 16:14,0.83
1,6/23/2011 19:29,7.95
12,5/5/2011 12:38,1.25
12,5/17/2011 16:23,1.65
1,3/22/2011 13:54,2.55
1,10/3/2011 16:04,3.29
6,11/16/2011 12:16,4.95
6,10/14/2011 11:08,1.95
3,3/24/2011 9:50,5.95
9,12/6/2010 10:08,1.28
1,11/20/2011 15:35,2.95
1,11/14/2011 11:33,2.95
2,12/2/2010 13:49,2.55
2,5/13/2011 15:53,5.79
2,5/13/2011 11:45,0.65
1,1/13/2011 14:29,1.63
3,1/18/2011 17:34,1.63
2,2/28/2011 10:15,1.63
2,10/19/2011 13:58,0.65
1,4/3/2011 11:37,0.85
1,1/13/2011 9:30,7.46
6,2/28/2011 13:35,5.95
24,10/7/2011 10:37,0.42
50,8/4/2011 16:38,0.83
12,11/3/2011 12:18,2.1
6,6/9/2011 14:18,2.1
1,12/3/2010 16:02,3.75
4,7/13/2011 16:07,2.46
12,2/16/2011 9:11,1.95
1,12/4/2011 14:55,0.79
24,11/9/2011 10:32,1.25
1,4/8/2011 12:06,15.95
3,3/22/2011 10:44,2.95
3,3/30/2011 13:26,2.95
6,3/10/2011 12:42,1.45
1,10/31/2011 13:48,5.79
1,2/16/2011 12:11,2.95
6,11/11/2011 17:58,2.46
3,10/21/2011 14:01,6.25
6,8/14/2011 12:23,1.25
4,10/11/2011 16:50,0.55
12,11/18/2011 13:14,1.65
1,5/9/2011 16:27,2.46
1,8/28/2011 12:31,4.15
12,4/1/2011 11:50,2.1
1,10/26/2011 14:42,3.29
4,10/23/2011 13:10,5.95
2,9/7/2011 16:48,4.13
1,10/10/2011 15:27,0.39
6,9/18/2011 15:32,1.65
24,11/11/2011 15:54,1.65
12,11/8/2011 8:18,2.1
10,5/17/2011 16:09,1.63
-1,11/8/2011 13:30,2.55
1,10/9/2011 13:41,1.25
1,11/11/2011 17:58,3.29
3,9/22/2011 9:16,4.95
1,4/10/2011 11:35,9.95
11,11/18/2011 13:25,0.35
4,6/13/2011 8:44,3.75
1,1/12/2011 9:26,0.85
4,1/19/2011 17:23,1.25
12,6/9/2011 16:04,0.85
12,10/25/2011 13:46,0.85
1,11/23/2011 12:43,2.95
6,1/26/2011 15:49,2.55
12,10/7/2011 14:27,1.25
4,5/31/2011 10:45,4.95
2,10/4/2011 16:37,4.13
144,4/3/2011 11:45,1.65
4,10/4/2011 13:25,2.55
1,11/6/2011 15:20,6.95
1,9/11/2011 16:06,0.85
24,11/29/2011 14:20,2.1
2,12/4/2011 13:00,2.1
24,11/1/2011 11:51,0.42
36,9/12/2011 15:19,0.39
2,6/29/2011 8:58,8.25
10,7/7/2011 15:16,2.95
12,6/23/2011 10:15,0.65
6,9/25/2011 12:42,3.95
1,6/1/2011 17:30,0.83
1,1/5/2011 16:50,3.36
1,3/4/2011 14:13,1.25
12,1/31/2011 16:47,1.45
2,7/20/2011 12:58,2.55
1,11/25/2011 16:14,10.79
1,11/14/2011 13:31,2.95
2,11/21/2011 15:10,1.25
4,10/12/2011 9:29,3.25
6,12/5/2010 12:00,3.25
2,12/5/2011 11:49,0.85
-7,9/30/2011 12:50,1.25
1,11/24/2011 9:26,4.98
2,9/28/2011 15:50,3.75
2,8/11/2011 11:45,0.42
24,11/9/2011 12:30,2.89
96,5/12/2011 10:13,1.06
1,1/10/2011 16:25,0.43
6,3/20/2011 15:46,3.75
1,4/27/2011 17:23,5.79
5,4/11/2011 13:22,2.95
4,8/8/2011 11:45,3.25
12,12/17/2010 15:39,1.25
2,11/25/2011 16:14,16.63
12,9/7/2011 13:22,0.85
2,9/23/2011 14:39,0.0
3,12/9/2010 14:44,1.25
1,10/9/2011 10:48,2.08
2,10/31/2011 14:21,3.29
2,12/12/2010 11:06,2.95
24,9/6/2011 11:55,0.42
8,7/19/2011 12:39,2.1
1,11/9/2011 14:29,3.75
3,2/27/2011 12:41,9.95
6,11/14/2011 15:27,0.83
12,12/8/2010 12:24,0.85
2,9/8/2011 12:47,14.95
4,3/15/2011 15:37,1.45
1,1/14/2011 10:12,4.96
1,8/2/2011 16:11,12.46
12,8/30/2011 11:32,1.95
12,5/27/2011 13:49,2.08
24,9/16/2011 9:13,1.45
2,9/12/2011 15:31,9.95
-10,3/14/2011 17:33,0.0
12,7/7/2011 12:41,0.42
1,7/11/2011 17:07,3.95
3,6/14/2011 15:45,5.95
6,11/11/2011 16:58,1.65
2,10/24/2011 17:07,4.96
72,10/17/2011 11:51,1.25
2,11/20/2011 16:12,2.1
1,6/21/2011 17:06,1.63
2,10/19/2011 12:54,4.95
1,10/12/2011 11:58,2.1
24,1/17/2011 12:45,0.85
1,11/14/2011 15:22,8.29
120,9/21/2011 13:01,2.1
1,4/27/2011 17:18,4.96
1,12/4/2011 12:32,1.65
96,9/19/2011 12:29,1.85
12,4/6/2011 13:18,0.85
-1,4/10/2011 10:12,7.95
12,3/25/2011 8:50,0.42
2,1/13/2011 14:29,3.29
2,10/26/2011 16:21,1.25
4,2/13/2011 12:48,1.65
1,10/13/2011 14:48,2.95
2,7/14/2011 17:13,1.25
2,3/8/2011 9:23,7.95
8,12/17/2010 11:52,4.95
10,7/22/2011 10:00,2.08
6,6/20/2011 13:18,1.49
-3,6/13/2011 16:28,4.95
1,6/9/2011 15:34,1.63
4,5/5/2011 17:42,8.5
24,11/13/2011 14:45,0.55
4,9/7/2011 14:13,4.95
12,10/17/2011 14:14,0.83
1,12/12/2010 11:06,8.5
2,11/8/2011 18:29,12.46
10,5/22/2011 15:12,2.95
5,6/9/2011 19:55,3.75
12,11/25/2011 12:24,2.55
24,4/13/2011 15:57,0.85
2,9/18/2011 16:04,1.25
1,11/4/2011 12:21,2.1
2,10/2/2011 14:56,0.39
4,6/5/2011 13:24,2.55
12,11/2/2011 14:58,1.65
8,6/1/2011 8:38,1.69
1,5/5/2011 15:42,0.83
10,2/20/2011 15:43,0.65
12,11/3/2011 13:30,1.65
2,10/17/2011 13:31,14.13
2,3/31/2011 12:43,1.25
10,5/13/2011 12:12,1.65
2,12/6/2010 12:23,0.85
48,3/30/2011 9:06,1.45
1,7/29/2011 16:00,2.46
100,7/8/2011 15:56,0.04
6,2/21/2011 8:38,2.1
12,12/9/2011 10:46,1.25
4,11/28/2011 10:31,4.25
24,10/24/2011 14:35,4.25
2,12/10/2010 14:59,2.51
4,10/31/2011 13:35,4.25
2,12/8/2011 9:28,10.79
4,10/30/2011 13:17,3.75
144,9/8/2011 13:26,1.06
3,8/10/2011 9:34,5.45
3,1/7/2011 11:04,0.43
2,4/18/2011 17:29,0.85
6,7/25/2011 17:11,1.63
16,6/26/2011 13:31,3.39
1,3/22/2011 15:52,2.46
1,6/13/2011 10:46,3.29
2,10/6/2011 14:50,1.65
24,3/23/2011 9:42,0.55
1,11/17/2011 15:17,4.13
1,12/7/2010 15:28,5.09
6,7/28/2011 17:00,4.95
4,5/13/2011 15:25,4.15
2,1/26/2011 11:27,9.95
2,6/23/2011 15:30,4.13
6,12/8/2011 13:45,1.45
1,11/25/2011 14:25,4.96
24,1/4/2011 10:22,1.25
24,6/2/2011 9:37,0.65
48,10/12/2011 12:24,1.04
3,10/9/2011 11:29,1.25
2,10/2/2011 10:43,4.25
4,10/13/2011 12:47,3.95
2,4/4/2011 12:10,8.25
3,6/28/2011 15:44,12.46
2,3/13/2011 15:25,2.55
12,9/22/2011 15:18,0.83
1,10/24/2011 17:06,1.25
3,6/26/2011 14:54,0.65
12,11/30/2011 11:24,1.65
10,10/21/2011 14:50,2.08
2,4/5/2011 16:27,1.63
2,2/24/2011 18:07,5.79
24,9/20/2011 10:02,4.25
2,10/30/2011 11:19,4.95
12,11/11/2011 12:20,0.85
1,10/30/2011 12:39,3.95
4,2/2/2011 17:06,0.21
12,1/26/2011 13:38,2.1
400,10/20/2011 12:03,1.04
5,12/23/2010 13:26,1.66
6,10/25/2011 10:32,1.95
3,5/9/2011 13:10,2.1
2,12/17/2010 16:59,3.36
6,12/22/2010 12:39,5.95
7,1/4/2011 13:25,1.28
4,12/1/2011 8:33,3.75
4,7/20/2011 16:17,1.65
2,9/18/2011 16:04,3.75
12,2/23/2011 15:53,1.45
24,9/19/2011 9:10,1.25
4,9/13/2011 13:55,3.75
64,11/14/2011 17:55,1.95
24,12/1/2010 13:24,1.65
1,3/8/2011 17:25,1.25
12,12/2/2010 11:45,2.1
12,1/28/2011 14:42,1.25
12,6/22/2011 11:46,1.25
1,7/11/2011 11:38,1.25
1,1/27/2011 11:30,9.96
6,6/30/2011 10:09,2.95
6,1/9/2011 14:03,1.65
2,11/1/2011 10:12,8.5
6,8/23/2011 16:01,2.89
1,7/8/2011 12:18,4.15
1,2/14/2011 9:41,14.13
12,1/17/2011 13:25,2.1
4,6/8/2011 13:00,3.75
6,4/8/2011 9:58,2.95
1,12/8/2011 10:53,4.13
20,9/15/2011 17:00,1.25
2,12/1/2010 14:32,1.66
3,4/26/2011 10:32,2.46
1,5/16/2011 16:33,16.63
3,12/15/2010 13:37,2.95
2,11/8/2011 10:51,3.29
6,10/27/2011 13:44,2.95
2,6/17/2011 14:44,3.75
13,3/7/2011 17:14,0.42
3,4/3/2011 11:37,2.95
2,2/27/2011 12:41,0.85
2,2/23/2011 12:00,2.08
1,12/2/2010 13:32,3.75
6,8/8/2011 13:53,2.08
6,12/4/2011 13:59,0.19
1,3/17/2011 18:20,3.29
1,5/9/2011 16:34,16.63
25,5/5/2011 9:18,0.42
2,11/7/2011 15:40,1.95
3,3/17/2011 19:46,3.75
2,3/9/2011 16:32,5.79
6,10/7/2011 11:47,2.55
5,2/4/2011 11:54,1.95
1,11/8/2011 13:32,3.25
2,4/7/2011 11:40,2.08
8,9/26/2011 10:35,1.95
6,6/9/2011 15:34,3.29
9,12/9/2010 10:04,4.95
1,12/2/2010 14:14,2.1
1,11/9/2011 13:46,1.25
8,5/6/2011 8:10,4.95
4,10/3/2011 11:34,1.25
3,11/15/2011 17:00,0.83
2,3/25/2011 12:21,4.95
12,12/8/2011 12:44,2.1
1,11/23/2011 14:07,3.75
5,6/9/2011 15:34,4.15
6,1/11/2011 13:16,2.51
2,4/10/2011 12:53,1.95
2,12/1/2010 11:49,2.95
4,9/29/2011 11:35,0.55
12,10/31/2011 13:13,1.95
100,7/5/2011 14:53,1.45
2,2/1/2011 15:12,7.46
1,9/28/2011 16:13,15.79
12,8/9/2011 12:20,1.25
2,2/13/2011 14:16,1.25
24,12/13/2010 14:36,0.55
24,10/7/2011 15:40,0.62
2,6/9/2011 9:28,7.95
4,9/22/2011 15:28,3.75
24,10/30/2011 15:08,0.65
1,11/9/2011 11:10,12.5
24,7/19/2011 11:47,0.29
1,12/17/2010 17:08,4.21
1,8/30/2011 10:39,4.13
1,1/10/2011 16:25,1.28
12,4/14/2011 16:58,0.85
2,12/17/2010 17:08,16.98
4,11/10/2011 13:03,0.63
2,7/10/2011 12:17,1.25
1,3/29/2011 13:44,2.46
1,12/5/2010 11:40,1.25
6,11/6/2011 12:20,2.08
12,8/26/2011 15:44,2.08
1,12/8/2011 10:53,3.29
50,3/29/2011 12:31,0.42
2,5/15/2011 13:14,1.65
12,12/22/2010 12:39,2.95
2,12/7/2011 10:35,7.46
1,11/28/2011 15:31,4.13
10,4/15/2011 13:16,2.08
2,12/1/2011 19:54,12.5
1,11/25/2011 16:14,10.79
1,12/17/2010 14:49,2.51
1,6/1/2011 17:33,3.29
2,2/15/2011 14:49,1.45
8,3/14/2011 13:35,1.25
3,9/6/2011 12:38,5.95
2,10/19/2011 11:41,7.46
3,8/30/2011 10:39,0.83
3,12/1/2011 14:38,2.1
12,9/13/2011 12:13,1.45
1,2/23/2011 15:58,8.29
1,9/25/2011 13:13,40.0
24,5/24/2011 14:38,0.42
36,5/10/2011 12:20,1.06
1,11/7/2011 12:06,8.29
12,10/21/2011 14:49,1.45
1,9/7/2011 12:04,12.46
2,9/28/2011 15:50,9.95
4,12/1/2010 14:32,3.36
1,6/27/2011 8:48,10.4
7,8/14/2011 13:14,0.85
2,3/8/2011 12:19,1.65
1,9/28/2011 16:24,0.83
2,8/28/2011 11:02,3.75
24,11/25/2011 13:28,0.42
2,9/2/2011 15:16,4.96
1,10/24/2011 14:36,1.25
12,7/24/2011 11:55,1.25
3,9/22/2011 11:46,1.25
10,11/11/2011 17:11,2.08
12,10/7/2011 14:28,1.25
1,11/25/2011 16:14,10.79
2,5/22/2011 13:01,0.85
1,9/21/2011 15:24,4.13
144,8/23/2011 13:55,2.1
10,9/18/2011 15:32,1.25
6,11/16/2011 8:38,2.95
1,2/1/2011 10:56,24.96
1,8/9/2011 17:37,4.96
96,3/4/2011 13:39,0.64
1,8/30/2011 10:33,3.29
1,12/15/2010 10:57,1.95
12,2/8/2011 12:01,1.25
1,9/22/2011 16:28,5.79
1,9/5/2011 12:20,1.65
1,12/6/2011 12:15,0.65
4,11/15/2011 14:48,1.25
36,11/3/2011 11:26,2.08
5,10/6/2011 16:25,2.95
1,8/3/2011 11:45,0.42
1,9/25/2011 14:08,1.65
1,10/27/2011 14:04,0.75
12,2/4/2011 9:30,1.45
-1,4/18/2011 10:29,1.95
3,6/6/2011 15:06,4.95
16,8/17/2011 13:40,0.83
6,11/20/2011 14:07,1.25
1,11/6/2011 12:20,0.65
24,4/11/2011 11:38,0.83
2,7/14/2011 13:51,16.95
12,10/6/2011 9:01,1.45
1,7/7/2011 16:27,2.46
3,8/25/2011 13:12,5.95
3,11/13/2011 15:30,1.65
2,11/13/2011 14:09,3.75
1,9/23/2011 17:04,10.79
1,11/2/2011 16:37,0.95
3,7/18/2011 10:17,4.13
18,2/8/2011 10:28,2.95
1,4/7/2011 11:41,50.0
12,5/6/2011 8:10,1.25
25,12/5/2011 12:03,0.42
48,10/26/2011 13:47,2.08
12,9/23/2011 11:39,2.95
5,1/4/2011 13:25,0.85
2,7/19/2011 12:19,1.25
1,11/29/2011 11:32,12.75
2,11/6/2011 13:53,6.75
8,2/21/2011 11:42,2.55
4,12/5/2011 17:09,0.39
1,9/11/2011 15:24,1.65
2,10/24/2011 14:56,4.65
12,12/8/2011 13:04,1.25
-1,3/3/2011 12:11,1.25
6,8/30/2011 10:36,2.46
1,8/3/2011 16:14,0.79
1,9/15/2011 12:51,2.55
144,6/30/2011 12:06,1.06
1,2/18/2011 12:27,1.95
2,12/7/2011 10:35,2.46
4,8/24/2011 12:32,1.25
1,12/9/2010 14:09,4.21
6,11/9/2011 14:44,2.89
2,9/13/2011 16:27,2.1
1,10/2/2011 15:07,2.95
2,5/20/2011 10:37,6.75
2,6/12/2011 11:04,12.5
4,9/11/2011 13:44,3.75
2,8/28/2011 12:31,1.65
1,7/20/2011 12:01,1.65
3,2/16/2011 13:00,1.45
1,7/28/2011 14:30,16.95
12,8/2/2011 10:34,1.25
2,7/6/2011 10:10,1.95
24,10/11/2011 10:33,0.39
8,7/4/2011 12:25,3.75
72,11/3/2011 14:47,1.79
20,7/8/2011 15:54,2.08
2,10/4/2011 16:33,2.46
1,7/26/2011 16:21,4.13
12,3/10/2011 16:26,0.85
24,3/11/2011 12:00,0.65
24,12/10/2010 9:33,1.25
1,2/1/2011 14:01,1.25
2,11/3/2011 15:56,2.08
1,12/9/2010 13:34,2.1
3,7/6/2011 16:29,0.83
2,10/27/2011 12:33,8.5
2,4/17/2011 14:05,12.75
1,2/28/2011 16:50,1.63
2,12/9/2010 16:31,4.21
2,11/15/2011 16:42,3.75
12,9/14/2011 12:51,3.75
16,10/6/2011 16:08,0.83
1,12/6/2010 9:58,5.09
2,7/17/2011 14:59,9.95
1,10/6/2011 16:01,1.25
6,5/12/2011 12:54,2.95
4,9/28/2011 15:50,0.85
2,10/24/2011 17:07,3.29
12,8/19/2011 14:57,1.25
18,10/6/2011 13:42,1.25
192,12/6/2011 13:29,0.79
2,10/7/2011 10:41,8.25
60,8/15/2011 9:18,0.79
4,9/28/2011 16:19,0.42
10,5/3/2011 12:02,5.95
10,11/9/2011 10:41,1.95
1,7/4/2011 16:35,8.95
12,6/9/2011 14:14,0.83
1,9/13/2011 12:32,7.46
12,5/27/2011 10:29,0.85
8,8/22/2011 14:37,1.25
2,9/9/2011 14:47,5.95
10,11/9/2011 11:17,4.95
2,3/11/2011 12:44,9.95
1,3/29/2011 13:44,3.29
12,11/17/2011 11:29,0.42
12,6/13/2011 17:08,0.42
10,11/9/2011 8:21,2.08
1,8/30/2011 12:40,1.25
25,11/28/2011 10:49,0.42
3,5/31/2011 14:19,2.95
8,1/10/2011 16:24,0.65
25,9/1/2011 13:40,0.42
1,8/31/2011 14:35,1.25
3,12/12/2010 12:08,3.75
100,11/9/2011 11:17,1.79
1,12/6/2010 15:13,2.95
2,11/1/2011 11:31,0.39
6,2/15/2011 14:19,1.25
1,7/31/2011 15:00,1.25
24,4/26/2011 11:04,0.29
2,2/28/2011 10:30,1.25
25,5/22/2011 13:01,0.21
3,11/8/2011 15:48,4.95
6,12/12/2010 16:14,4.25
1,9/2/2011 9:30,1.63
1,12/6/2011 12:21,12.5
12,12/1/2010 14:03,2.1
3,12/6/2010 13:13,3.75
4,9/27/2011 10:52,3.29
6,10/13/2011 12:47,4.95
4,1/7/2011 12:28,5.95
3,10/16/2011 16:09,0.42
28,5/12/2011 9:40,0.21
36,9/25/2011 12:45,0.21
12,8/9/2011 13:50,1.45
8,11/11/2011 9:05,2.46
1,1/19/2011 11:15,0.55
2,5/6/2011 15:40,0.83
1,12/7/2010 15:28,5.06
2,12/8/2010 14:25,8.47
1,6/27/2011 15:27,2.46
48,12/8/2011 12:57,0.19
2,10/17/2011 13:31,2.46
24,5/10/2011 12:55,0.85
2,3/1/2011 17:32,6.95
36,3/11/2011 12:00,0.65
